# Gene	Protein
ENSG00000198888	ENSP00000354687
ENSG00000163377	ENSP00000489092
ENSG00000168792	ENSP00000302657
ENSG00000197363	ENSP00000435166
ENSG00000197363	ENSP00000435791
ENSG00000197363	ENSP00000436103
ENSG00000197363	ENSP00000433299
ENSG00000197363	ENSP00000432025
ENSG00000197363	ENSP00000353058
ENSG00000151468	ENSP00000368102
ENSG00000151468	ENSP00000368116
ENSG00000213689	ENSP00000412404
ENSG00000213689	ENSP00000486444
ENSG00000213689	ENSP00000486676
ENSG00000213689	ENSP00000415972
ENSG00000213689	ENSP00000411331
ENSG00000181767	ENSP00000323982
ENSG00000181767	ENSP00000482661
ENSG00000196659	ENSP00000386181
ENSG00000277709	ENSP00000480896
ENSG00000267228	ENSP00000473358
ENSG00000267228	ENSP00000473502
ENSG00000267228	ENSP00000465194
ENSG00000109906	ENSP00000338157
ENSG00000109906	ENSP00000437716
ENSG00000109906	ENSP00000443013
ENSG00000109906	ENSP00000376721
ENSG00000109906	ENSP00000445047
ENSG00000203685	ENSP00000355752
ENSG00000203685	ENSP00000355753
ENSG00000187474	ENSP00000341821
ENSG00000187474	ENSP00000470471
ENSG00000110375	ENSP00000264031
ENSG00000133030	ENSP00000462532
ENSG00000133030	ENSP00000379151
ENSG00000133030	ENSP00000379156
ENSG00000133030	ENSP00000342379
ENSG00000133030	ENSP00000462688
ENSG00000133030	ENSP00000464983
ENSG00000133030	ENSP00000317786
ENSG00000133030	ENSP00000412147
ENSG00000133030	ENSP00000411723
ENSG00000133030	ENSP00000464276
ENSG00000133030	ENSP00000465902
ENSG00000133030	ENSP00000463367
ENSG00000186297	ENSP00000335592
ENSG00000186297	ENSP00000347557
ENSG00000186297	ENSP00000450653
ENSG00000186297	ENSP00000451527
ENSG00000186297	ENSP00000450806
ENSG00000186297	ENSP00000450932
ENSG00000186297	ENSP00000450717
ENSG00000186297	ENSP00000450529
ENSG00000186297	ENSP00000382953
ENSG00000273889	ENSP00000478790
ENSG00000273889	ENSP00000488269
ENSG00000082074	ENSP00000316460
ENSG00000082074	ENSP00000426346
ENSG00000082074	ENSP00000427114
ENSG00000082074	ENSP00000425845
ENSG00000082074	ENSP00000426597
ENSG00000082074	ENSP00000424919
ENSG00000082074	ENSP00000421988
ENSG00000082074	ENSP00000423888
ENSG00000082074	ENSP00000420989
ENSG00000160345	ENSP00000395281
ENSG00000160345	ENSP00000360854
ENSG00000160345	ENSP00000360856
ENSG00000160345	ENSP00000396392
ENSG00000282087	ENSP00000487737
ENSG00000282087	ENSP00000479401
ENSG00000282087	ENSP00000477822
ENSG00000006740	ENSP00000368994
ENSG00000006740	ENSP00000342566
ENSG00000006740	ENSP00000462141
ENSG00000006740	ENSP00000262444
ENSG00000006740	ENSP00000437542
ENSG00000006740	ENSP00000463905
ENSG00000006740	ENSP00000465509
ENSG00000006740	ENSP00000482851
ENSG00000105486	ENSP00000263274
ENSG00000105486	ENSP00000471380
ENSG00000105486	ENSP00000442841
ENSG00000105486	ENSP00000471836
ENSG00000105486	ENSP00000472331
ENSG00000105486	ENSP00000445928
ENSG00000105486	ENSP00000471861
ENSG00000105486	ENSP00000469638
ENSG00000105486	ENSP00000472085
ENSG00000105486	ENSP00000441531
ENSG00000105486	ENSP00000483027
ENSG00000100142	ENSP00000403852
ENSG00000100142	ENSP00000475257
ENSG00000100142	ENSP00000385725
ENSG00000100142	ENSP00000475342
ENSG00000100142	ENSP00000475343
ENSG00000100142	ENSP00000476132
ENSG00000100142	ENSP00000406826
ENSG00000100142	ENSP00000476187
ENSG00000100142	ENSP00000384112
ENSG00000100142	ENSP00000475707
ENSG00000100142	ENSP00000332130
ENSG00000100142	ENSP00000389307
ENSG00000136738	ENSP00000366746
ENSG00000136738	ENSP00000400025
ENSG00000136738	ENSP00000366721
ENSG00000166535	ENSP00000299698
ENSG00000166535	ENSP00000443174
ENSG00000166535	ENSP00000440662
ENSG00000166535	ENSP00000438292
ENSG00000166535	ENSP00000440057
ENSG00000166535	ENSP00000445674
ENSG00000167483	ENSP00000470106
ENSG00000167483	ENSP00000333447
ENSG00000167483	ENSP00000335040
ENSG00000167483	ENSP00000471168
ENSG00000167483	ENSP00000469225
ENSG00000167483	ENSP00000394929
ENSG00000167483	ENSP00000468994
ENSG00000167483	ENSP00000471117
ENSG00000167483	ENSP00000470798
ENSG00000106546	ENSP00000242057
ENSG00000106546	ENSP00000436466
ENSG00000278787	ENSP00000483908
ENSG00000278787	ENSP00000486939
ENSG00000278787	ENSP00000486462
ENSG00000278787	ENSP00000485686
ENSG00000278787	ENSP00000485983
ENSG00000278787	ENSP00000486093
ENSG00000278787	ENSP00000479570
ENSG00000172247	ENSP00000302274
ENSG00000172247	ENSP00000434548
ENSG00000163106	ENSP00000295256
ENSG00000186111	ENSP00000335333
ENSG00000186111	ENSP00000445992
ENSG00000186111	ENSP00000466363
ENSG00000186111	ENSP00000444779
ENSG00000277354	ENSP00000480938
ENSG00000277354	ENSP00000480932
ENSG00000277354	ENSP00000478123
ENSG00000127252	ENSP00000264735
ENSG00000127252	ENSP00000414431
ENSG00000153250	ENSP00000294904
ENSG00000153250	ENSP00000386347
ENSG00000153250	ENSP00000386571
ENSG00000153250	ENSP00000387280
ENSG00000153250	ENSP00000389016
ENSG00000153250	ENSP00000376508
ENSG00000100842	ENSP00000216733
ENSG00000100842	ENSP00000340607
ENSG00000100842	ENSP00000416684
ENSG00000154620	ENSP00000284856
ENSG00000175470	ENSP00000399970
ENSG00000175470	ENSP00000481133
ENSG00000175470	ENSP00000428418
ENSG00000175470	ENSP00000485636
ENSG00000145536	ENSP00000421631
ENSG00000145536	ENSP00000274181
ENSG00000256222	ENSP00000443339
ENSG00000258453	ENSP00000485150
ENSG00000075884	ENSP00000386560
ENSG00000075884	ENSP00000295095
ENSG00000075884	ENSP00000390310
ENSG00000214338	ENSP00000434570
ENSG00000214338	ENSP00000435559
ENSG00000214338	ENSP00000431662
ENSG00000164815	ENSP00000297431
ENSG00000164815	ENSP00000393208
ENSG00000164815	ENSP00000395747
ENSG00000164815	ENSP00000387465
ENSG00000164815	ENSP00000486840
ENSG00000100991	ENSP00000400614
ENSG00000100991	ENSP00000252015
ENSG00000180815	ENSP00000352093
ENSG00000180815	ENSP00000345629
ENSG00000118985	ENSP00000237853
ENSG00000118985	ENSP00000420894
ENSG00000118985	ENSP00000423915
ENSG00000118985	ENSP00000489270
ENSG00000089356	ENSP00000474438
ENSG00000089356	ENSP00000389770
ENSG00000089356	ENSP00000474851
ENSG00000089356	ENSP00000473929
ENSG00000089356	ENSP00000474055
ENSG00000089356	ENSP00000474514
ENSG00000089356	ENSP00000475056
ENSG00000089356	ENSP00000474855
ENSG00000089356	ENSP00000474223
ENSG00000089356	ENSP00000474526
ENSG00000089356	ENSP00000474622
ENSG00000089356	ENSP00000328259
ENSG00000089356	ENSP00000339499
ENSG00000119986	ENSP00000359660
ENSG00000145936	ENSP00000274629
ENSG00000145936	ENSP00000427940
ENSG00000255835	ENSP00000414068
ENSG00000213809	ENSP00000240618
ENSG00000213809	ENSP00000446003
ENSG00000213809	ENSP00000379726
ENSG00000115839	ENSP00000264158
ENSG00000115839	ENSP00000411418
ENSG00000115839	ENSP00000400761
ENSG00000115839	ENSP00000444306
ENSG00000165076	ENSP00000297767
ENSG00000165076	ENSP00000398810
ENSG00000165076	ENSP00000414461
ENSG00000165076	ENSP00000395287
ENSG00000130816	ENSP00000466657
ENSG00000130816	ENSP00000345739
ENSG00000130816	ENSP00000467125
ENSG00000130816	ENSP00000352516
ENSG00000130816	ENSP00000467260
ENSG00000130816	ENSP00000464958
ENSG00000130816	ENSP00000467050
ENSG00000130816	ENSP00000465223
ENSG00000130816	ENSP00000465993
ENSG00000130816	ENSP00000468359
ENSG00000130816	ENSP00000468062
ENSG00000130816	ENSP00000465555
ENSG00000130816	ENSP00000440457
ENSG00000156928	ENSP00000419370
ENSG00000109205	ENSP00000379401
ENSG00000109205	ENSP00000423070
ENSG00000109205	ENSP00000426106
ENSG00000109205	ENSP00000422100
ENSG00000240849	ENSP00000360715
ENSG00000240849	ENSP00000360713
ENSG00000240849	ENSP00000360719
ENSG00000240849	ENSP00000411045
ENSG00000240849	ENSP00000360721
ENSG00000171316	ENSP00000392028
ENSG00000171316	ENSP00000436492
ENSG00000171316	ENSP00000437061
ENSG00000171316	ENSP00000436027
ENSG00000171316	ENSP00000432627
ENSG00000171316	ENSP00000433336
ENSG00000278608	ENSP00000485495
ENSG00000090989	ENSP00000370695
ENSG00000090989	ENSP00000326514
ENSG00000090989	ENSP00000334431
ENSG00000128045	ENSP00000248706
ENSG00000132718	ENSP00000357307
ENSG00000151572	ENSP00000449116
ENSG00000151572	ENSP00000447867
ENSG00000151572	ENSP00000376705
ENSG00000151572	ENSP00000376703
ENSG00000151572	ENSP00000450192
ENSG00000104237	ENSP00000220676
ENSG00000132406	ENSP00000254742
ENSG00000132406	ENSP00000372201
ENSG00000073756	ENSP00000356438
ENSG00000073756	ENSP00000454130
ENSG00000133858	ENSP00000368017
ENSG00000133858	ENSP00000446995
ENSG00000133858	ENSP00000450044
ENSG00000133858	ENSP00000447976
ENSG00000177707	ENSP00000418691
ENSG00000177707	ENSP00000418327
ENSG00000177707	ENSP00000418070
ENSG00000177707	ENSP00000321514
ENSG00000177707	ENSP00000417572
ENSG00000177707	ENSP00000420579
ENSG00000177707	ENSP00000420479
ENSG00000177707	ENSP00000419829
ENSG00000155008	ENSP00000362268
ENSG00000155008	ENSP00000479012
ENSG00000155008	ENSP00000481770
ENSG00000070367	ENSP00000484855
ENSG00000070367	ENSP00000342100
ENSG00000070367	ENSP00000451082
ENSG00000070367	ENSP00000452084
ENSG00000070367	ENSP00000389934
ENSG00000187796	ENSP00000360799
ENSG00000187796	ENSP00000360797
ENSG00000187796	ENSP00000451368
ENSG00000135111	ENSP00000257567
ENSG00000135111	ENSP00000257566
ENSG00000135111	ENSP00000480048
ENSG00000077092	ENSP00000373282
ENSG00000077092	ENSP00000398840
ENSG00000077092	ENSP00000332296
ENSG00000077092	ENSP00000391391
ENSG00000189181	ENSP00000339726
ENSG00000228652	ENSP00000401866
ENSG00000164900	ENSP00000297537
ENSG00000133392	ENSP00000379616
ENSG00000133392	ENSP00000407821
ENSG00000133392	ENSP00000458731
ENSG00000133392	ENSP00000300036
ENSG00000133392	ENSP00000484924
ENSG00000115661	ENSP00000386553
ENSG00000115661	ENSP00000387156
ENSG00000115661	ENSP00000386309
ENSG00000115661	ENSP00000379964
ENSG00000115661	ENSP00000386928
ENSG00000171055	ENSP00000305843
ENSG00000171055	ENSP00000350685
ENSG00000171055	ENSP00000396982
ENSG00000171055	ENSP00000390985
ENSG00000171055	ENSP00000385112
ENSG00000171055	ENSP00000368547
ENSG00000171055	ENSP00000410879
ENSG00000171055	ENSP00000415325
ENSG00000171055	ENSP00000395619
ENSG00000087087	ENSP00000478341
ENSG00000087087	ENSP00000481173
ENSG00000087087	ENSP00000483348
ENSG00000087087	ENSP00000483556
ENSG00000087087	ENSP00000480421
ENSG00000087087	ENSP00000400912
ENSG00000087087	ENSP00000396807
ENSG00000087087	ENSP00000410588
ENSG00000087087	ENSP00000400703
ENSG00000087087	ENSP00000398618
ENSG00000006744	ENSP00000337445
ENSG00000006744	ENSP00000379291
ENSG00000006744	ENSP00000405223
ENSG00000006744	ENSP00000463740
ENSG00000006744	ENSP00000406192
ENSG00000006744	ENSP00000463884
ENSG00000006744	ENSP00000477044
ENSG00000006744	ENSP00000463594
ENSG00000006744	ENSP00000463321
ENSG00000006744	ENSP00000477093
ENSG00000006744	ENSP00000464358
ENSG00000006744	ENSP00000477482
ENSG00000135912	ENSP00000407434
ENSG00000135912	ENSP00000392103
ENSG00000135912	ENSP00000415845
ENSG00000135912	ENSP00000400068
ENSG00000135912	ENSP00000258398
ENSG00000135912	ENSP00000415197
ENSG00000135912	ENSP00000405485
ENSG00000135912	ENSP00000396555
ENSG00000135912	ENSP00000391342
ENSG00000135912	ENSP00000375951
ENSG00000135912	ENSP00000411228
ENSG00000135912	ENSP00000393332
ENSG00000133800	ENSP00000256178
ENSG00000133800	ENSP00000402580
ENSG00000133800	ENSP00000436016
ENSG00000165985	ENSP00000298943
ENSG00000165985	ENSP00000480149
ENSG00000181693	ENSP00000323595
ENSG00000181693	ENSP00000483372
ENSG00000109111	ENSP00000465508
ENSG00000109111	ENSP00000464545
ENSG00000109111	ENSP00000338143
ENSG00000109111	ENSP00000319104
ENSG00000163600	ENSP00000319476
ENSG00000163600	ENSP00000415951
ENSG00000196455	ENSP00000349205
ENSG00000196455	ENSP00000427302
ENSG00000196455	ENSP00000424274
ENSG00000196455	ENSP00000422767
ENSG00000172489	ENSP00000305403
ENSG00000140691	ENSP00000386125
ENSG00000140691	ENSP00000399561
ENSG00000140691	ENSP00000456877
ENSG00000140691	ENSP00000456571
ENSG00000140691	ENSP00000454430
ENSG00000140691	ENSP00000268314
ENSG00000140691	ENSP00000443995
ENSG00000118017	ENSP00000236709
ENSG00000141448	ENSP00000269216
ENSG00000141448	ENSP00000462313
ENSG00000187775	ENSP00000466150
ENSG00000187775	ENSP00000465516
ENSG00000187775	ENSP00000374490
ENSG00000156256	ENSP00000382857
ENSG00000156256	ENSP00000382858
ENSG00000156256	ENSP00000334808
ENSG00000156256	ENSP00000382855
ENSG00000136280	ENSP00000258781
ENSG00000136280	ENSP00000417251
ENSG00000136280	ENSP00000417180
ENSG00000136280	ENSP00000419474
ENSG00000136280	ENSP00000418763
ENSG00000136280	ENSP00000370503
ENSG00000136280	ENSP00000438035
ENSG00000136280	ENSP00000444725
ENSG00000100083	ENSP00000341344
ENSG00000100083	ENSP00000371175
ENSG00000100083	ENSP00000384030
ENSG00000100083	ENSP00000403534
ENSG00000100083	ENSP00000321288
ENSG00000100083	ENSP00000404453
ENSG00000100083	ENSP00000390416
ENSG00000100083	ENSP00000400159
ENSG00000100083	ENSP00000416153
ENSG00000100083	ENSP00000411727
ENSG00000100083	ENSP00000385287
ENSG00000100083	ENSP00000395901
ENSG00000100083	ENSP00000402930
ENSG00000100083	ENSP00000411373
ENSG00000100083	ENSP00000414413
ENSG00000132846	ENSP00000255198
ENSG00000132846	ENSP00000427487
ENSG00000100418	ENSP00000263256
ENSG00000141582	ENSP00000269397
ENSG00000141582	ENSP00000415348
ENSG00000141582	ENSP00000461198
ENSG00000120937	ENSP00000365651
ENSG00000204160	ENSP00000363257
ENSG00000204160	ENSP00000363256
ENSG00000204160	ENSP00000435510
ENSG00000204160	ENSP00000436203
ENSG00000069849	ENSP00000417522
ENSG00000069849	ENSP00000286371
ENSG00000069849	ENSP00000418280
ENSG00000069849	ENSP00000418952
ENSG00000069849	ENSP00000418353
ENSG00000069849	ENSP00000419962
ENSG00000069849	ENSP00000417608
ENSG00000134057	ENSP00000256442
ENSG00000134057	ENSP00000423387
ENSG00000134057	ENSP00000426092
ENSG00000134057	ENSP00000424588
ENSG00000134057	ENSP00000425103
ENSG00000134057	ENSP00000426230
ENSG00000115761	ENSP00000263837
ENSG00000115761	ENSP00000371101
ENSG00000115761	ENSP00000403170
ENSG00000115761	ENSP00000439663
ENSG00000221880	ENSP00000344420
ENSG00000155980	ENSP00000408979
ENSG00000155980	ENSP00000286452
ENSG00000173281	ENSP00000308318
ENSG00000173281	ENSP00000428642
ENSG00000103121	ENSP00000219400
ENSG00000103121	ENSP00000455880
ENSG00000103121	ENSP00000457106
ENSG00000103121	ENSP00000456177
ENSG00000103121	ENSP00000454709
ENSG00000103121	ENSP00000456841
ENSG00000103121	ENSP00000455457
ENSG00000103121	ENSP00000454658
ENSG00000103121	ENSP00000455177
ENSG00000103121	ENSP00000455723
ENSG00000103121	ENSP00000454396
ENSG00000103121	ENSP00000454240
ENSG00000103121	ENSP00000455404
ENSG00000103121	ENSP00000454938
ENSG00000103121	ENSP00000457938
ENSG00000103121	ENSP00000487053
ENSG00000276084	ENSP00000479596
ENSG00000235568	ENSP00000333680
ENSG00000235568	ENSP00000347650
ENSG00000160211	ENSP00000377192
ENSG00000160211	ENSP00000377194
ENSG00000160211	ENSP00000358633
ENSG00000160211	ENSP00000395599
ENSG00000160211	ENSP00000400648
ENSG00000160211	ENSP00000394690
ENSG00000160211	ENSP00000483686
ENSG00000095002	ENSP00000233146
ENSG00000095002	ENSP00000411482
ENSG00000095002	ENSP00000384199
ENSG00000095002	ENSP00000442697
ENSG00000095002	ENSP00000483159
ENSG00000095002	ENSP00000481158
ENSG00000095002	ENSP00000482468
ENSG00000095002	ENSP00000484137
ENSG00000095002	ENSP00000481416
ENSG00000278516	ENSP00000478485
ENSG00000115825	ENSP00000368356
ENSG00000115825	ENSP00000399540
ENSG00000115825	ENSP00000398743
ENSG00000115825	ENSP00000401839
ENSG00000115825	ENSP00000234179
ENSG00000140030	ENSP00000267549
ENSG00000257411	ENSP00000449770
ENSG00000122643	ENSP00000476480
ENSG00000122643	ENSP00000389676
ENSG00000122643	ENSP00000379456
ENSG00000122643	ENSP00000242210
ENSG00000122643	ENSP00000387166
ENSG00000122643	ENSP00000387205
ENSG00000122643	ENSP00000401161
ENSG00000122643	ENSP00000385261
ENSG00000122643	ENSP00000484415
ENSG00000122643	ENSP00000371039
ENSG00000180901	ENSP00000464630
ENSG00000180901	ENSP00000364435
ENSG00000180901	ENSP00000312814
ENSG00000276887	ENSP00000484774
ENSG00000276887	ENSP00000480177
ENSG00000276887	ENSP00000484835
ENSG00000276887	ENSP00000483288
ENSG00000276887	ENSP00000484077
ENSG00000111110	ENSP00000228705
ENSG00000007372	ENSP00000368427
ENSG00000007372	ENSP00000368424
ENSG00000007372	ENSP00000368401
ENSG00000007372	ENSP00000241001
ENSG00000007372	ENSP00000368410
ENSG00000007372	ENSP00000368406
ENSG00000007372	ENSP00000368418
ENSG00000007372	ENSP00000368403
ENSG00000007372	ENSP00000397384
ENSG00000007372	ENSP00000431585
ENSG00000007372	ENSP00000388132
ENSG00000007372	ENSP00000404356
ENSG00000007372	ENSP00000436365
ENSG00000007372	ENSP00000480026
ENSG00000007372	ENSP00000404100
ENSG00000132842	ENSP00000255194
ENSG00000132842	ENSP00000430597
ENSG00000132842	ENSP00000429228
ENSG00000146192	ENSP00000274963
ENSG00000146192	ENSP00000419657
ENSG00000146192	ENSP00000362635
ENSG00000163064	ENSP00000295206
ENSG00000204866	ENSP00000395219
ENSG00000204866	ENSP00000366922
ENSG00000204866	ENSP00000471085
ENSG00000204642	ENSP00000366057
ENSG00000204642	ENSP00000259951
ENSG00000204642	ENSP00000397376
ENSG00000204642	ENSP00000486947
ENSG00000204642	ENSP00000486309
ENSG00000204642	ENSP00000392251
ENSG00000204642	ENSP00000334263
ENSG00000111981	ENSP00000229708
ENSG00000176988	ENSP00000359498
ENSG00000176988	ENSP00000435769
ENSG00000198960	ENSP00000354708
ENSG00000198960	ENSP00000440648
ENSG00000198960	ENSP00000444537
ENSG00000125755	ENSP00000245934
ENSG00000125755	ENSP00000473136
ENSG00000125755	ENSP00000470957
ENSG00000125755	ENSP00000479480
ENSG00000125755	ENSP00000478599
ENSG00000125755	ENSP00000469296
ENSG00000125755	ENSP00000471694
ENSG00000125755	ENSP00000471770
ENSG00000125755	ENSP00000470977
ENSG00000081479	ENSP00000263816
ENSG00000081479	ENSP00000409813
ENSG00000282665	ENSP00000488494
ENSG00000282665	ENSP00000488567
ENSG00000167106	ENSP00000362187
ENSG00000167106	ENSP00000362176
ENSG00000278243	ENSP00000487980
ENSG00000278243	ENSP00000487640
ENSG00000278243	ENSP00000478042
ENSG00000278243	ENSP00000488614
ENSG00000278243	ENSP00000488203
ENSG00000278243	ENSP00000487853
ENSG00000278243	ENSP00000488379
ENSG00000278243	ENSP00000488496
ENSG00000116983	ENSP00000361935
ENSG00000116983	ENSP00000484070
ENSG00000116983	ENSP00000481834
ENSG00000148484	ENSP00000367154
ENSG00000148484	ENSP00000339521
ENSG00000148484	ENSP00000473588
ENSG00000185201	ENSP00000434443
ENSG00000185201	ENSP00000382714
ENSG00000185201	ENSP00000473587
ENSG00000185201	ENSP00000431850
ENSG00000185201	ENSP00000382712
ENSG00000185201	ENSP00000484689
ENSG00000274338	ENSP00000488380
ENSG00000274338	ENSP00000478546
ENSG00000274338	ENSP00000488739
ENSG00000274338	ENSP00000488766
ENSG00000274338	ENSP00000488745
ENSG00000274338	ENSP00000488258
ENSG00000183770	ENSP00000333188
ENSG00000101842	ENSP00000217957
ENSG00000101842	ENSP00000407102
ENSG00000101842	ENSP00000402219
ENSG00000189376	ENSP00000276704
ENSG00000175224	ENSP00000463808
ENSG00000175224	ENSP00000464274
ENSG00000175224	ENSP00000433756
ENSG00000175224	ENSP00000436931
ENSG00000175224	ENSP00000463550
ENSG00000175224	ENSP00000463998
ENSG00000175224	ENSP00000434390
ENSG00000175224	ENSP00000431974
ENSG00000175224	ENSP00000462644
ENSG00000175224	ENSP00000462167
ENSG00000175224	ENSP00000433543
ENSG00000175224	ENSP00000464091
ENSG00000175224	ENSP00000352500
ENSG00000175224	ENSP00000432412
ENSG00000175224	ENSP00000378919
ENSG00000175224	ENSP00000434125
ENSG00000175224	ENSP00000436174
ENSG00000175224	ENSP00000431877
ENSG00000175224	ENSP00000437191
ENSG00000229544	ENSP00000451945
ENSG00000127152	ENSP00000349723
ENSG00000127152	ENSP00000280435
ENSG00000127152	ENSP00000387419
ENSG00000132518	ENSP00000254854
ENSG00000112290	ENSP00000376366
ENSG00000112290	ENSP00000376365
ENSG00000112290	ENSP00000407041
ENSG00000112290	ENSP00000265601
ENSG00000112290	ENSP00000357934
ENSG00000112290	ENSP00000402663
ENSG00000112290	ENSP00000404142
ENSG00000112290	ENSP00000352425
ENSG00000112290	ENSP00000376367
ENSG00000112290	ENSP00000376368
ENSG00000173933	ENSP00000309166
ENSG00000173933	ENSP00000413497
ENSG00000173933	ENSP00000386561
ENSG00000173933	ENSP00000464349
ENSG00000173933	ENSP00000435821
ENSG00000173933	ENSP00000381680
ENSG00000173933	ENSP00000422301
ENSG00000173933	ENSP00000423572
ENSG00000173933	ENSP00000432150
ENSG00000173933	ENSP00000432020
ENSG00000173933	ENSP00000386894
ENSG00000224982	ENSP00000403130
ENSG00000214511	ENSP00000381473
ENSG00000278299	ENSP00000482345
ENSG00000278299	ENSP00000480107
ENSG00000151552	ENSP00000422759
ENSG00000151552	ENSP00000423227
ENSG00000151552	ENSP00000281243
ENSG00000151552	ENSP00000390944
ENSG00000151552	ENSP00000426377
ENSG00000151552	ENSP00000426039
ENSG00000151552	ENSP00000420873
ENSG00000119392	ENSP00000308622
